gene,padj
Zfp710,2.2890951546233066e-8
Dgki,2.2932282586871384e-8
9530052E02Rik,2.3068361189676125e-8
Ddhd1,2.3906882089300515e-8
Polr3b,2.3931709959842895e-8
Arhgef10l,2.4148504873655104e-8
Bltp1,2.5632627808600305e-8
Bmper,2.6622197549010776e-8
1700017L05Rik,2.6764867604131644e-8
Hdhd2,2.7205308917943763e-8
Hivep3,2.7403237886641985e-8
Lncenc1,2.7403237886641985e-8
Irx1,2.7643505550090662e-8
Eya1,2.8678604111918147e-8
Reln,2.8686521147352337e-8
Irf2bpl,2.8767954014992406e-8
Gcnt2,2.8894318447306608e-8
Magi2,2.9029767983110095e-8
6430553K19Rik,2.908782948498372e-8
Rnf157,2.9095322091313696e-8
Osbp2,2.9193286206554818e-8
Antxr2,2.9329561099738885e-8
Nav1,2.953987842270181e-8
Catspere2,2.992565555784072e-8
4932435O22Rik,3.001926945898821e-8
Nav3,3.138953448141366e-8
Ust,3.1509130405184725e-8
Col23a1,3.154387380609096e-8
Sntb1,3.316051137827991e-8
Serbp1,3.329520783383191e-8
Rps29,3.425306713625817e-8
AA545190,3.503643554560553e-8
Lhx2,3.568826433831262e-8
Rplp1,3.5807522429217156e-8
Efnb2,3.664543485773205e-8
B130024G19Rik,3.7966553355621236e-8
Pgk2,3.8030626826573903e-8
Aff3,3.813296495382825e-8
Mir6350,3.8139162084794516e-8
Zdhhc17,3.818162439167395e-8
Gm6260,3.820655247067148e-8
Esp23,3.851439261520213e-8
Mcm5,3.856236013531804e-8
Il1r2,3.877156625651446e-8
Pkhd1,4.0104175574410773e-8
Ccbe1,4.0551129407957254e-8
Rapgef2,4.1943096382406555e-8
2310008N11Rik,4.2140707669667824e-8
Mep1a,4.2906260051257257e-08
Pip4k2a,4.415828244615624e-8
4930474N05Rik,4.533175958256729e-8
Hmga2,4.538499990136444e-8
Adgrl2,4.5524508080466596e-8
Vrk1,4.614200942369802e-8
Dlc1,4.6186655266002936e-8
Cped1,4.702564948614297e-8
Snx29,4.7351945318326124e-8
Ppm1h,4.796852039314227e-8
Plcb1,4.870678863635262e-8
Kcnj3,4.8769567304343163e-8
Trib2,4.8832817602880335e-8
BC039966,4.888219787947128e-8
Klf12,4.9040778497684205e-8
1110019D14Rik,4.918853852153536e-8
Rora,4.918853852153536e-8
4930448I06Rik,4.9855667590559864e-8
Dync2h1,5.065441909444325e-8
D030045P18Rik,5.082934587739967e-8
Mir682,5.1694183598051995e-8
Hmgb1,5.251718369148282e-8
Mtrnr2l7,5.252516060375989e-8
Bbs9,5.332622410887287e-8
Ralgps2,5.41486057666461e-8
Mir3961,5.435957502804754e-8
Cep170b,5.5565100528150944e-8
Cpxcr1,5.679700011055698e-8
Mms22l,5.751868404629512e-8
Esp18,5.753838339021277e-8
Mycn,5.831587352281034e-8
Pax5,6.078083624901929e-8
Palld,6.177052465766143e-8
Mideas,6.317221025586189e-8
Litaf,6.445776472434802e-8
Tfap2b,6.448962543318425e-8
Etv1,6.560476024595797e-8
Tle1,6.629586986450242e-8
Nckap5,6.651827108856844e-8
Fgfr1,6.804861071806762e-8
Cdh18,6.81182981024502e-8
Dock4,6.847749214177911e-8
AI606473,7.042567154497791e-8
Gas7,7.442559894397999e-8
Ptprt,7.442559894397999e-8
2610307P16Rik,7.459034684183179e-8
Cst5,7.482851050014929e-8
Nmnat2,7.51980248972299e-8
Gm7977,7.535338518464134e-8
Hspa8,7.55802505153428e-8
Gnai1,7.620087334857735e-8
Prkag2,7.6787388990168e-8
Setbp1,7.700973604398152e-8
Adra1b,7.701159366811182e-8
Mcl1,7.74460324903143e-8
Tbc1d22a,7.828386499898147e-8
Smad3,8.146614450374872e-8
Trpc7,8.286424220141351e-8
Igf1r,8.326830403877626e-8
Pld1,8.38525940028618e-8
Rack1,8.51821763638188e-8
Plcb1,8.561562571196372e-8
Nol4l,8.589482543274878e-8
Rplp1,8.618948113980202e-8
Hdac9,8.644961895481863e-8
Scn9a,8.701074555900242e-8
Incenp,8.729490583200398e-8
Mpp7,8.791754843100259e-8
Fndc3b,8.938482999723688e-8
Gm16998,8.95090286191691e-8
Hivep1,9.047761542413681e-8
Osbpl5,9.213128135768959e-8
Kif16b,9.509359805028587e-8
Galnt18,9.716846301806545e-8
4933438B17Rik,9.841283427363615e-8
Tecrl,9.891458558478755e-8
Slc26a7,1.01613364595487e-7
Calcrl,1.0203387176563923e-7
Pmepa1,1.0347605087816419e-7
Adamts3,1.0387824992966505e-7
Yes1,1.0567734886001952e-7
4930503E24Rik,1.0735411421771125e-7
4930402F11Rik,1.0881138888537878e-7
Afap1,1.0944878882570381e-7
Wdr72,1.1072115296502896e-7
Osbpl1a,1.1298342831509442e-7
Zfp710,1.1655227143490547e-7
Itpr1,1.1659982870707642e-7
E230032D23Rik,1.1695537147819539e-7
Rxfp2,1.181154999600249e-7
Mbd2,1.1824136175663058e-7
Ankef1,1.1877889961940516e-7
Gm36742,1.2004076646829726e-7
Fgfr2,1.2130966589655687e-7
Dleu2,1.2676257030337097e-7
Fbxl17,1.2883227471016395e-7
Gabrg3,1.3071751016777448e-7
Pisd,1.349621515681522e-7
Bcl11a,1.364385239119249e-7
Magea13,1.3767697853482846e-7
Ctnna2,1.3854158697274373e-7
Skap2,1.3968883851417417e-7
Mta3,1.4021903244563685e-7
Slco4c1,1.4037971152824694e-7
Pde10a,1.4095633645359568e-7
Foxp2,1.4200155578155323e-7
Chst11,1.42230303912548e-7
Pmp22,1.431369152151704e-7
Arhgap12,1.4444548590489282e-7
Plek,1.4448382726895214e-7
Gm3716,1.457038975386925e-7
4930448I06Rik,1.485799821391075e-7
Dapk1,1.4939822826198388e-7
Ece1,1.496710888904916e-7
Megf11,1.496710888904916e-7
Adra1b,1.5063560313624982e-7
Setbp1,1.5114529044386532e-7
Rhob,1.5196005363912175e-7
Nefm,1.5459831546050621e-7
Cald1,1.5629321530595632e-7
2900079G21Rik,1.5835725637554007e-7
Zfp352,1.5935078982355535e-7
Sc5d,1.596334867599575e-7
Fndc1,1.5963634113852025e-7
Slc7a11,1.6062365404968278e-7
Lmx1a,1.6081880461270256e-7
Mdfic,1.6157747723237354e-7
Veph1,1.6565310715035833e-7
Litaf,1.672267799821556e-7
Gm35496,1.701327574276765e-7
Afap1,1.71452406172985e-7
Grxcr1,1.727729104584247e-7
Aadat,1.728147183872833e-7
Hivep3,1.7470667285432487e-7
1700029N11Rik,1.7815669858420237e-7
Chst11,1.8372181066849318e-7
Awat2,1.8536973789324023e-7
Stab2,1.8758727646597645e-7
Irf2,1.938738322193188e-7
Commd10,1.946180633482439e-7
1500015L24Rik,2.037986341949746e-7
Rreb1,2.0511313522202428e-7
Gm382,2.0588180888766288e-7
Irf2bp2,2.066013408047089e-7
Pabpc5,2.084733211689807e-7
Zfp951,2.0858598843056767e-7
Klhl4,2.0993437432854326e-7
Scfd2,2.135868255804944e-7
Babam2,2.1644658589388735e-7
Plekho2,2.207435394347577e-7
Rreb1,2.2132663532409437e-7
4933406K04Rik,2.2263710787049822e-7
Mef2d,2.3014843764506917e-7
Stam2,2.331332007192754e-7
Rabgap1l,2.345985805402852e-7
Sorcs2,2.3878926627116375e-7
Rbm19,2.390097744386464e-7
Ptprk,2.4330290548968035e-7
Ube2h,2.434703595002675e-7
Sema6d,2.459289595707358e-7
Tshz3,2.529162463187883e-7
Gpr149,2.5541505098137797e-7
Mrps6,2.5686167612735826e-7
Dnah11,2.590302475950601e-7
Mtx2,2.625055237722058e-7
Nt5e,2.672189038143957e-7
Rgs18,2.672189038143957e-7
Ust,2.673643490033823e-7
Slc38a2,2.6871983621210613e-7
Csmd3,2.802405453073051e-7
Foxb1,2.803011588257391e-7
Ncor2,2.855923740487164e-7
Pfkp,2.872332020120921e-7
Nek6,2.9170251128442964e-7
1700019M22Rik,2.980044298465505e-7
Baiap2,3.02283814828866e-7
Cep128,3.038060192772189e-7
AI197445,3.0618313003807194e-7
Ldlrad3,3.1405325130679234e-7
Pax5,3.1514904262399803e-7
Morrbid,3.157166086585057e-7
Zfpm2,3.167826904844685e-7
Clnk,3.211761007037975e-7
Opcml,3.2219973839770634e-7
Cldn34c4,3.2263739438331407e-7
Pde7b,3.2394772268986814e-7
Irf2bpl,3.264624089901418e-7
Sema3a,3.2885068948919757e-7
Cadm1,3.4978021673820445e-7
1110015O18Rik,3.5701183683726013e-7
E130114P18Rik,3.5701183683726013e-7
Lmna,3.5839509476932373e-7
Osbp2,3.6192233088837116e-7
Ajap1,3.6623408925564066e-7
Lrch1,3.733653161276481e-7
BC030500,3.7899085084076866e-7
Pdgfc,3.8473533619265697e-7
Atp8a2,3.8887443914817457e-7
Pold3,3.9588800576417835e-7
1700008P02Rik,4.0310934150266943e-7
AI197445,4.048968030338611e-7
Prkca,4.0928356909010456e-7
Hecw2,4.2089094537261863e-7
Shisa9,4.2275337649971705e-7
Sem1,4.32699293461102e-7
N4bp1,4.3371973764506074e-7
Il12b,4.356211359392166e-7
Tcf4,4.431737687088331e-7
Gm15217,4.482600016189896e-7
AU023762,4.484394600347969e-7
Gm4988,4.5598282030575136e-7
Esp31,4.662267110211123e-7
Mir6378,4.727883358378878e-7
Erc2,4.821787362305888e-7
Pitpnc1,4.857552198726352e-7
Arap2,4.859721618074116e-7
Ipo11,4.899563923632074e-7
Itga9,4.916026246510723e-7
Gatad2a,4.921725354624123e-7
Stard13,4.921725354624123e-7
Tpcn2,4.921725354624123e-7
Klf4,4.985150922216417e-7
Hs6st3,5.102050523728223e-7
Lypd6,5.223462107149485e-7
4930568E12Rik,5.276705723284045e-7
Maf,5.283966028329382e-7
Csnk1g3,5.312393373443884e-7
B930018H19Rik,5.312737028705461e-7
Abcc5,5.34808429969334e-7
Map1b,5.372412214577663e-7
Cyb5b,5.384559090069258e-7
1700109G15Rik,5.412412247312231e-7
Entrep2,5.413880343024548e-7
4930596D02Rik,5.559202363113554e-7
Galnt17,5.566784863565711e-7
Lbh,5.637439884652088e-7
E130114P18Rik,5.644626254314301e-7
Gm20362,5.725037849826911e-7
Mycn,5.751555484115833e-7
Osbp2,5.814527935668649e-7
Vapb,5.884791519143351e-7
Frk,5.90423392323287e-7
Astn2,5.913217013862417e-7
Gmds,5.977231873359664e-7
Ccdc192,5.993840646549862e-7
Dlk1,6.027255782300267e-7
Septin9,6.079577106732813e-7
Psat1,6.114934781232493e-7
Pip4k2a,6.176456967715995e-7
Myh9,6.226201403191354e-7
Ppp3ca,6.35438678433658e-7
Dennd4a,6.501825318390113e-7
8430422H06Rik,6.698971978988001e-7
Ccdc179,6.705863635207488e-7
1700066C05Rik,6.77482287957475e-7
Eefsec,6.795227072081306e-7
Erc2,6.797375223750229e-7
Atp2b1,6.865618372191168e-7
Robo2,6.936876959358146e-7
Erc2,6.996397863539761e-7
Exoc4,7.009661130639836e-7
Tpcn2,7.053522066603442e-7
Akr1e1,7.074038953824984e-7
Large1,7.172492921083081e-7
Asic2,7.219421933181073e-7
N4bp1,7.219421933181073e-7
Bcas1,7.231010138590313e-7
1700012A03Rik,7.341211201994982e-7
Mcl1,7.342589438092232e-7
Auts2,7.38461128176921e-7
Lncenc1,7.386389189234086e-7
Cx3cr1,7.464631397406049e-7
Ephb2,7.553570319002344e-7
Hao1,7.56865737925252e-7
Akap7,7.71084452801244e-7
H2ab1,7.732042431478897e-7
Gpat3,7.756633691376099e-7
Arfgef2,7.803224703011346e-7
1700017L05Rik,7.814327755904901e-7
Basp1,7.817047290895334e-7
Shroom3,7.888666462198129e-7
Sgcz,7.896339587748169e-7
D030045P18Rik,8.002879811718685e-7
Ksr2,8.012918127376804e-7
Impg1,8.192022174073402e-7
Ptprn2,8.194997858845752e-7
1700027H10Rik,8.259570610332692e-7
Tsn,8.299042407586e-7
Gbe1,8.339204219728018e-7
Bicc1,8.405159555241474e-7
Pou5f1-rs6,8.480403682528691e-7
Ptprz1,8.559130096954331e-7
Gm8633,8.716460801307481e-7
Mad1l1,9.065247357712926e-7
Slc2a13,9.969661775364926e-7
Spag16,1.0040216661098334e-6
Mecom,1.0310722169861286e-6
Bcas3,1.0615243738612217e-6
Tcp11l2,1.0703367547165309e-6
Trpm3,1.0741424585674817e-6
Actb,1.0742098645812408e-6
Ywhaq,1.1151022359754818e-6
Mir6379,1.122759615428975e-6
Xkr4,1.1682835378876645e-6
Ly86,1.1850891024811483e-6
Hs3st3b1,1.2052370603259608e-6
Nuak1,1.2392562078520965e-6
9530026P05Rik,1.2403962819599066e-6
Prl4a1,1.2596977660957202e-6
Lingo2,1.263829200262103e-6
Rarb,1.296243005770554e-6
Olfm1,1.2998601895549268e-6
Anks1b,1.3184279546516363e-6
Mecom,1.3223671580374633e-6
Col1a1,1.3233400542482727e-6
Ppm1h,1.330892783853864e-6
4930548G14Rik,1.3701560070536284e-6
Pag1,1.3898072547889945e-6
Zfp516,1.398981562883843e-6
Ephb2,1.3992297627859255e-6
S1pr1,1.436491890356485e-6
Grid2,1.438463305840242e-6
Itgb5,1.4537088575733316e-6
Plk2,1.4537088575733316e-6
Enox1,1.4680217325625834e-6
Agbl1,1.4697111661090243e-6
Gm15326,1.4780962800298945e-6
Impa2,1.4791997832396488e-6
2610316D01Rik,1.5322127290359487e-6
Rmst,1.5435400236115338e-6
9530068E07Rik,1.5473722906560095e-6
Pde7b,1.5564501618476644e-6
Nav2,1.5620304618637437e-6
Prr5l,1.5620304618637437e-6
Crim1,1.5645030951428236e-6
Gm13985,1.5730516383474194e-6
Ptprd,1.597063136563862e-6
Rasd2,1.5973419549568013e-6
Mctp2,1.6140610511687885e-6
Ndst4,1.6240180745566698e-6
Nxph1,1.651948488351777e-6
Rgs7,1.6659440522529905e-6
Cntn3,1.6792007841089403e-6
Nr4a3,1.703807603575379e-6
Zbed5-ps,1.7227009272593572e-6
Donson,1.7387382567585286e-6
1700061F12Rik,1.7531796208851323e-6
Osbpl3,1.7771734627204818e-6
Vav3,1.784422836142303e-6
Kcnip4,1.7999728368225794e-6
St6galnac3,1.804332680175152e-6
A230077H06Rik,1.8043846612998103e-6
Gpc5,1.811270918662387e-6
4930546K05Rik,1.816469059403439e-6
Sox5,1.8449463385616998e-6
Enox1,1.867725298854131e-6
4930434J06Rik,1.8687710932348732e-6
Zfp516,1.8687710932348732e-6
Gm12381,1.8756027002907827e-6
1700061F12Rik,1.8871118706376055e-6
Heatr5a,1.8904974736240363e-6
Nell2,1.9005946362258233e-6
Rasgrp1,1.916027524645866e-6
Nrg2,1.952375398450798e-6
Mir1952,1.962970625786831e-6
Iqsec1,2.009169836422683e-6
Csgalnact1,2.0167696164587816e-6
Prdm1,2.0167696164587816e-6
Tmem130,2.0167696164587816e-6
Sqor,2.031216693383841e-6
Mrc1,2.034224753939283e-6
Smarcal1,2.0462599317841664e-6
Abtb3,2.0833710733208254e-6
Ank3,2.0833710733208254e-6
Cadps2,2.102068270770303e-6
Camk1d,2.115805818819209e-6
Arhgap24,2.1296660788453017e-6
Creb5,2.1320589688579564e-6
Ptch1,2.1333095475690744e-6
Shisa9,2.1538788301210252e-6
Trio,2.156426046395577e-6
Gnpda2,2.2227809327039555e-6
Tead1,2.2237813999028848e-6
Zfp423,2.234418033431345e-6
Lrp1b,2.2377244651342605e-6
Wsb1,2.2815711073160142e-6
Fndc1,2.4020523683303355e-6
Maip1,2.4120978492414974e-6
Klf12,2.4330871073569943e-6
Prdm2,2.448697839052947e-6
Efna5,2.4521953784770074e-6
Astn2,2.4532374275748635e-6
Cxcr4,2.463251829554628e-6
Ddhd1,2.4705546663448426e-6
Ski,2.475412191668136e-6
Jun,2.482717343799828e-6
Vps41,2.49180092042801e-6
Shisa9,2.5702767496292002e-6
Trhde,2.5702767496292002e-6
Pebp4,2.590357376241511e-6
Ephb1,2.601345802516531e-6
Spata13,2.6358789057944827e-6
Nxpe4,2.6635057983516284e-6
Rap1gap2,2.6671200895622895e-6
Prkar2b,2.682321047678957e-6
Kif16b,2.702117460450917e-6
Ttc32,2.7566426449537863e-6
Skap2,2.806961512309436e-6
Klhl4,2.8809681555490195e-6
Sertad2,2.9312546080731556e-6
Kctd15,2.963287636398437e-6
Pcdh9,2.998049465644314e-6
Skint5,3.019782298892099e-6
Rps24,3.036406633951024e-6
Kctd8,3.0402581911176478e-6
Myrip,3.0896680857386e-6
Ttll7,3.098620777869e-6
Klhl2,3.2365185493964234e-6
Pudp,3.2888912737308314e-6
Gm833,3.347748178475917e-6
Osbpl6,3.408029581483574e-6
Micall2,3.459640091965988e-6
Dleu7,3.4740210504704396e-6
Nipbl,3.4930700418406807e-06
Mzt1,3.507227522477914e-6
Mbnl1,3.5457832358113863e-6
Ntrk3,3.5580883377057968e-6
Gm32461,3.5982636458098678e-6
Dock1,3.61746069891443e-6
Adam18,3.6615457370516713e-6
Slc25a21,3.6894258282378298e-6
Ctif,3.7071843589242634e-6
Tsc22d2,3.717667333262232e-6
Adamts12,3.7418181161908937e-6
Gm833,3.752357862420254e-6
4932435O22Rik,3.8275149499623405e-6
Arid1b,3.837037018822843e-6
Daam1,3.848649397652493e-6
4930470O06Rik,3.897277988011176e-6
Susd1,3.897277988011176e-6
4930591E09Rik,3.910345133683746e-6
4930584F24Rik,3.926422243747648e-6
Desi2,3.926422243747648e-6
Gria2,3.926422243747648e-6
Tank,3.946278058012828e-6
Brinp1,3.952265705636468e-6
Ubac2,3.952265705636468e-6
Fam178b,3.9994556936878396e-6
Zfp36,4.0577461431704945e-6
Dlg5,4.096138198419037e-6
Ror2,4.1260976315554865e-6
Kcnip1,4.173276219098425e-6
Btg1,4.175913625034037e-6
Slc14a2,4.201698538824174e-6
Maml3,4.210295938691202e-6
Rgs7,4.2279658665493835e-6
Bmpr1b,4.233340455126053e-6
Tshz2,4.277839969442823e-6
Triqk,4.28478714959888e-6
Gm20063,4.286506627970199e-6
4933440J02Rik,4.296496213297511e-6
Tnfaip8,4.38950610973146e-6
Igsf9b,4.420152676723174e-6
Gm6602,4.434640784100904e-6
Nav3,4.4594337562478385e-6
Irf2bp2,4.485463905536295e-6
Rmst,4.5078770235878915e-6
9430014N10Rik,4.572373541702044e-6
Fgf13,4.5742692487033675e-6
Olfm4,4.623150410596203e-6
2900079G21Rik,4.6731342850176885e-6
4930431P22Rik,4.76555709877635e-6
Nalf1,4.768660330048217e-6
Kcnh7,4.785237448321045e-6
Kcnma1,4.8416569491035914e-06
Irf2,4.854518970110479e-6
Mir682,4.932374848969317e-6
Gabrb3,4.978427139735503e-6
Atxn7l1,4.982155504816946e-6
Phf2,4.98614782553478e-6
Itga9,5.001322340442418e-6
Grik2,5.023747312818118e-6
Tex29,5.05065270663483e-6
Stox2,5.063300176212845e-6
Peak1,5.097087000901246e-6
Dner,5.11629995001875e-6
Ctif,5.150636455076663e-6
Mir195b,5.16312039700811e-6
Mrgpra4,5.227588856943325e-6
4930590L20Rik,5.2866545147549695e-6
Gm2516,5.302542757330703e-6
1700019E08Rik,5.4714110496768195e-6
4930440C22Rik,5.494110191186207e-6
Rap1gap2,5.546492539841917e-6
Serpine2,5.656858526743827e-6
Clnk,5.712663027009625e-6
Ctsd,5.712663027009625e-6
Gm12724,5.712663027009625e-6
Myrip,5.712663027009625e-6
Ppp2r3a,5.735061081628777e-6
Marchf4,5.747431787981714e-6
Ccnl1,5.8103151463356095e-6
Mgmt,5.825936472943746e-6
Sema6d,5.872965434823244e-6
Gm36742,5.901278447357046e-6
Akap7,6.001330993455045e-6
Mir7232,6.005073457117162e-6
Plxna4,6.035170610129833e-6
Auts2,6.0755298475893054e-6
Rab38,6.216382454411943e-6
Dusp10,6.285295749322146e-6
Csmd1,6.5116791956798895e-6
1600010M07Rik,6.528178722118758e-6
1810007C17Rik,6.528178722118758e-6
Gabrg1,6.645876959585812e-6
Asxl3,6.7163064804587405e-6
Tcf4,6.769171595639315e-6
Rapgef5,6.814229478654951e-6
D3Ertd751e,6.831031636571421e-6
Stk32b,6.916271802000202e-6
Tac1,6.9505427010650805e-6
Mir5127,6.9838750916605744e-6
Lrrc4c,7.0687079636165095e-6
Gm33340,7.151556203943288e-6
Prkg2,7.289455659766289e-6
Nrxn2,7.333994574735142e-6
Hecw2,7.474470596122541e-6
Ksr1,7.55862148637229e-6
Grin2a,7.6377421164905e-6
Ntrk2,7.766749969563275e-6
Gas7,7.799091052635606e-6
Dab2ip,7.973367688966854e-6
Arnt2,8.130415122186473e-6
Hsd17b12,8.141027913181739e-6
Meis1,8.151616376464871e-6
Vmn2r97,8.180438782748835e-6
Mitf,8.256557832613742e-6
Unc5c,8.266760234292136e-6
Nell1,8.3142038746949e-6
Grid1,8.344262644576718e-6
Sgk1,8.357600847543033e-6
Gm12633,8.426266063352865e-6
Hhip,8.489894232347829e-6
1110002J07Rik,8.528686719802376e-6
Ube2e2,8.715680396093017e-6
Lama2,8.988262463367039e-6
4930459C07Rik,9.02740843116842e-6
Kctd12,9.02740843116842e-6
Immp2l,9.142300192690301e-6
Dnah11,9.221766484763257e-6
Lypd6,9.222522488127563e-6
Piezo2,9.309349852758285e-6
Asph,9.628225460264343e-6
4933406G16Rik,9.679564932139099e-6
Egr3,9.722868495444862e-6
Tbc1d1,9.752903644315162e-6
Bcl11a,9.848420249358524e-6
Zfp462,9.94202416018665e-6
Gabrg2,1.0000016190149044e-5
Bcas3,1.0053630749193457e-5
Col13a1,1.0117182989068583e-5
Kcnmb2,1.0170106857413779e-5
Zfp385b,1.0179052766256474e-5
Fgf20,1.0215124259407454e-5
Osbpl3,1.0378284757504012e-5
Syt1,1.0457726321652279e-5
Lrmda,1.0524558823284177e-5
Farp1,1.0537173174082942e-5
Fbxo15,1.0590312979306702e-5
Hcn1,1.0592480159893853e-5
Diaph3,1.0606716417917667e-5
Irf2bpl,1.0613809535799457e-5
Arhgap12,1.0773508626185081e-5
Dact2,1.0810781984394482e-5
Hivep3,1.0920093753640233e-5
Mctp2,1.0988300391956805e-5
Ddhd1,1.1071754072031303e-5
D430041D05Rik,1.1079459947759141e-5
Agbl1,1.119585120195357e-5
Abhd2,1.1309693539564426e-5
Kalrn,1.1559192880161865e-5
Loxhd1,1.1682627400914097e-5
4930474H20Rik,1.1695164604452966e-5
Cyb5b,1.1778277010135727e-5
Fzd8,1.183948278123413e-5
Cdh26,1.2058397303743187e-5
Lmntd1,1.2069231465052251e-5
Chchd3,1.208795028405354e-5
Col4a6,1.2092730737575676e-5
Pde4b,1.2254226052127182e-5
Irx1,1.2266171086212647e-5
Fstl4,1.2270071133643082e-5
Rbm47,1.2319141314953461e-5
Prkd1,1.2343121968224981e-5
Mms22l,1.2459579496287283e-05
Phex,1.2468029418740171e-5
Neat1,1.2515228479224423e-5
Ncam1,1.252072634326648e-5
Disp3,1.2558017861271538e-5
Gm4791,1.264933812785048e-5
Tdrd3,1.2659660637611333e-5
Nova1,1.292259763070462e-5
Stim1,1.3021797908647237e-5
Nat1,1.3063644457781282e-5
Otol1,1.309948258748639e-5
Dad1,1.3130879990671303e-5
Mapkapk2,1.3230905239773395e-5
Lrriq3,1.3311476330018325e-5
Nek11,1.3359009600736603e-5
Rit2,1.3599606736528428e-5
F13a1,1.3665538413686382e-5
Pde11a,1.3740652173321077e-5
Gm8883,1.3745388540979394e-5
Sh3bgrl2,1.3747295481092431e-5
Iqschfp,1.3823237486261548e-5
Dab2,1.4268689546457866e-5
Calcrl,1.4301266270481925e-5
Spon1,1.4363096186940899e-5
a,1.4568222113550529e-5
D5Ertd615e,1.4591310053064796e-5
Gm10754,1.4998983951704846e-5
Dgki,1.5000235153259438e-5
Dhx35,1.5038053696488939e-5
Arfgef2,1.5184663639641302e-5
Itga1,1.5307174812244396e-5
Jazf1,1.533477539630314e-5
Ipo11,1.5364417570974056e-5
Gm20758,1.553246474399104e-5
Cacna1c,1.55793143624516e-5
Hivep3,1.55793143624516e-5
Zbtb20,1.558395954176957e-5
Prkcq,1.5744129017608368e-5
Magi3,1.6282834342967346e-5
Slc13a1,1.6288042863308898e-5
Adamtsl1,1.6455278597928833e-5
Ghitm,1.653830531504523e-5
Egfem1,1.6644182755680108e-5
Gm6260,1.6688032110642284e-5
Cnksr3,1.70384865019466e-5
Epha4,1.7169134764830935e-5
Tshz3,1.7169134764830935e-5
Mon1b,1.717423231457961e-5
Abr,1.7660720703843555e-5
9330158H04Rik,1.769943177635843e-5
Xylt1,1.7974758028525157e-5
Clmp,1.8135114203825e-5
Vps8,1.8135114203825e-5
Ufm1,1.8640278978791675e-5
Mir5127,1.866153203689577e-5
Plxna4,1.8703285306555217e-5
Rhob,1.8703285306555217e-5
Ptch1,1.888985898149619e-5
Fgf12,1.896039069757412e-5
Ptprm,1.9208885287792675e-5
Zfp521,1.9220268256256793e-5
Dpf3,1.949575932729217e-5
Pacrg,1.9621910921213087e-5
Nat1,1.9991560713400073e-5
Ankrd50,2.012310304616961e-5
1700008C04Rik,2.0762471812954024e-5
Zpld1,2.095891405646533e-5
Elmo1,2.10672698886769e-5
Dennd4a,2.1171711197711167e-5
Nt5e,2.1311135376617248e-5
Oprm1,2.1382709436037422e-5
Tbl1xr1,2.1420154536568222e-5
Arhgap31,2.144553436637242e-5
Mex3c,2.159766739400172e-5
Diaph3,2.16023768705054e-5
Nubpl,2.183994525923549e-5
Plxdc2,2.2292285295551034e-5
H2ab1,2.229469707048213e-5
Gramd1b,2.2389958576695293e-5
Rbms3,2.280658247630919e-5
Nrxn3,2.28313559116343e-5
Pisd,2.3316948791231577e-5
Gm8096,2.355928173065794e-5
Cx3cr1,2.3701920363625016e-5
Entrep2,2.3802899336852737e-5
Lcorl,2.3889456804731375e-5
Lca5,2.4121381291958434e-5
Zfp365,2.4192450846526854e-5
Grb10,2.4446432064133853e-5
Cadm2,2.473400967894448e-5
Cplx2,2.483116804225683e-5
A830029E22Rik,2.4874904927755027e-5
Usp29,2.509849518427148e-5
Nckap5,2.526192913958946e-5
Pdgfc,2.5296740135390187e-5
4930431P22Rik,2.5415323213770723e-5
Basp1,2.5514752368854792e-5
Cdh7,2.56732472435613e-5
Samd4b,2.5872432900620904e-5
Chrm3,2.592811908050549e-5
Npc1,2.6226779138534736e-5
Mrps6,2.6421506534692368e-5
Clnk,2.6447689273875978e-5
Macrod2,2.6758537718116992e-5
Tcf12,2.6758537718116992e-5
Rgs18,2.6952168477303677e-5
Gm29678,2.7922054419585223e-5
Iftap,2.824072536903309e-5
Rplp1,2.8304242704382208e-5
Rab38,2.8333890954176553e-5
Slc38a2,2.9522039579960806e-5
Atxn7l3b,3.0050272591725514e-5
Egfem1,3.0192106816277667e-5
Zfp521,3.06238248891402e-5
Col4a1,3.086680327276675e-5
Mvb12b,3.100354664176646e-5
Tbc1d8,3.2066580323830116e-5
Tsn,3.2072745321168864e-5
Zfp710,3.2199782895674445e-5
Adamtsl1,3.2350024578918884e-5
Dlg2,3.2441902571663984e-5
Vgll3,3.2547947883161344e-5
Vstm2a,3.269101378655257e-5
Asic2,3.283015893893965e-5
Nlrp3,3.3141581152755524e-5
Gadd45g,3.3307706618877876e-5
Ptpn3,3.357207383757437e-5
Cmip,3.376059223382165e-5
Ppfia2,3.398136222149492e-5
Afap1l1,3.425823873710723e-5
Dnah11,3.446248884769414e-5
Trim42,3.446248884769414e-5
Psd3,3.488107222489696e-5
Gm15825,3.497272687526989e-5
Rftn1,3.497335139637672e-5
Ube2e2,3.523038001955557e-5
D030045P18Rik,3.531331586490332e-5
Rack1,3.5335705703553814e-5
Septin9,3.5719906357132374e-5
Hhip,3.586318503999742e-5
Etl4,3.6474460287650534e-5
Zfp800,3.665741964232465e-5
Stt3b,3.6910671898618913e-5
Cnksr2,3.7439929308430906e-5
Lmo7,3.7444145290834034e-5
8430422H06Rik,3.75434359218014e-5
Yes1,3.7698451056454445e-5
Nalcn,3.786855400825117e-5
Gm28590,3.846726066760896e-5
